Date,AAPL,ADBE,ORCL,EBAY,MSFT,QCOM,HPQ,JNPR,AMD,IBM,SPY
2015-12-30,26.829999923706055,95.27999877929688,36.91999816894531,27.75,56.310001373291016,50.40999984741211,11.84000015258789,27.709999084472656,2.9800000190734863,133.2122344970703,205.92999267578125
2015-12-31,26.315000534057617,93.94000244140625,36.529998779296875,27.479999542236328,55.47999954223633,49.9900016784668,11.84000015258789,27.600000381469727,2.869999885559082,131.56787109375,203.8699951171875
2016-01-04,26.337499618530273,91.97000122070312,35.75,26.43000030517578,54.79999923706055,50.119998931884766,11.600000381469727,27.40999984741211,2.7699999809265137,129.9713134765625,201.02000427246094
2016-01-05,25.677499771118164,92.33999633789062,35.63999938964844,26.1200008392334,55.04999923706055,49.13999938964844,11.710000038146973,27.549999237060547,2.75,129.87571716308594,201.36000061035156
2016-01-06,25.174999237060547,91.0199966430664,35.81999969482422,26.40999984741211,54.04999923706055,48.63999938964844,11.289999961853027,26.780000686645508,2.509999990463257,129.22561645507812,198.82000732421875
2016-01-07,24.112499237060547,89.11000061035156,35.040000915527344,25.690000534057617,52.16999816894531,46.13999938964844,10.770000457763672,26.09000015258789,2.2799999713897705,127.01720428466797,194.0500030517578
2016-01-08,24.239999771118164,87.8499984741211,34.650001525878906,25.75,52.33000183105469,45.880001068115234,10.579999923706055,25.719999313354492,2.140000104904175,125.84130096435547,191.9199981689453
2016-01-11,24.63249969482422,89.37999725341797,34.939998626708984,26.100000381469727,52.29999923706055,46.06999969482422,10.649999618530273,26.010000228881836,2.3399999141693115,127.37093353271484,192.11000061035156
2016-01-12,24.989999771118164,89.81999969482422,35.369998931884766,26.209999084472656,52.779998779296875,46.52000045776367,10.819999694824219,26.25,2.390000104904175,127.05545043945312,193.66000366210938
2016-01-13,24.34749984741211,88.30000305175781,34.08000183105469,25.40999984741211,51.63999938964844,46.099998474121094,10.579999923706055,25.65999984741211,2.25,125.40152740478516,188.8300018310547
2016-01-14,24.8799991607666,89.80000305175781,34.790000915527344,25.860000610351562,53.11000061035156,47.72999954223633,10.619999885559082,26.15999984741211,2.2100000381469727,127.06501007080078,191.92999267578125
2016-01-15,24.282499313354492,89.16999816894531,34.119998931884766,25.260000228881836,50.9900016784668,45.81999969482422,10.109999656677246,25.739999771118164,2.0299999713897705,124.31166076660156,187.80999755859375
2016-01-19,24.165000915527344,89.18000030517578,34.54999923706055,25.770000457763672,50.560001373291016,46.09000015258789,9.760000228881836,25.739999771118164,1.9500000476837158,122.4760971069336,188.05999755859375
2016-01-20,24.197500228881836,87.94000244140625,33.939998626708984,25.81999969482422,50.790000915527344,45.93000030517578,9.550000190734863,25.59000015258789,1.7999999523162842,116.5009536743164,185.64999389648438
2016-01-21,24.075000762939453,88.0,34.119998931884766,26.09000015258789,50.47999954223633,47.04999923706055,9.9399995803833,25.639999389648438,2.0899999141693115,117.5047836303711,186.69000244140625
2016-01-22,25.354999542236328,89.62999725341797,34.79999923706055,26.43000030517578,52.290000915527344,48.06999969482422,9.800000190734863,26.1200008392334,2.0199999809265137,117.11280822753906,190.52000427246094
2016-01-25,24.860000610351562,86.7699966430664,34.34000015258789,26.139999389648438,51.790000915527344,47.58000183105469,9.489999771118164,26.190000534057617,2.119999885559082,116.7112808227539,187.63999938964844
2016-01-26,24.997499465942383,86.88999938964844,35.22999954223633,26.649999618530273,52.16999816894531,48.52000045776367,9.640000343322754,26.649999618530273,2.069999933242798,117.1988525390625,190.1999969482422
2016-01-27,23.354999542236328,84.8499984741211,34.90999984741211,26.420000076293945,51.220001220703125,47.529998779296875,9.619999885559082,26.540000915527344,2.130000114440918,115.64053344726562,188.1300048828125
2016-01-28,23.522499084472656,84.5199966430664,35.33000183105469,23.1299991607666,52.060001373291016,43.59000015258789,9.479999542236328,22.459999084472656,2.0799999237060547,116.84512329101562,189.11000061035156
2016-01-29,24.334999084472656,89.12999725341797,36.310001373291016,23.459999084472656,55.09000015258789,45.34000015258789,9.710000038146973,23.600000381469727,2.200000047683716,119.3021011352539,193.72000122070312
2016-02-01,24.107500076293945,89.61000061035156,36.31999969482422,23.940000534057617,54.709999084472656,46.11000061035156,9.970000267028809,24.329999923706055,2.140000104904175,119.34034729003906,193.64999389648438
2016-02-02,23.6200008392334,87.94999694824219,35.349998474121094,23.290000915527344,53.0,43.150001525878906,9.880000114440918,24.0,1.9900000095367432,117.53346252441406,190.16000366210938
